path,name,extension,size_bytes,size_mb,modified,directory,is_hidden
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-08-08.md,clipboard_2025-08-08.md,.md,16988,0.02,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-30_23-36-26.json,2025-04-30_23-36-26.json,.json,16908,0.02,2025-10-26 02:22:31,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/misc-data/optimized-duplicate-report.json,optimized-duplicate-report.json,.json,16904,0.02,2025-10-27 15:42:22,/Users/steven/Documents/json/misc-data,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-03_08-10-27.json,2025-09-03_08-10-27.json,.json,16878,0.02,2025-10-26 02:22:22,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Portfolio/user-if-i-understand-correctly-i-think-i-put-together-a-hopefully-clear-way-to-convey-if-not-please-be-as-detailed-and-deswcriptiv-3d0e7c24.html,user-if-i-understand-correctly-i-think-i-put-together-a-hopefully-clear-way-to-convey-if-not-please-be-as-detailed-and-deswcriptiv-3d0e7c24.html,.html,16815,0.02,2025-10-08 06:10:56,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-08-07.md,clipboard_2025-08-07.md,.md,16795,0.02,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-31_21-26-57.json,2025-03-31_21-26-57.json,.json,16790,0.02,2025-10-26 02:22:33,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-06-10.md,clipboard_2025-06-10.md,.md,16731,0.02,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/config-files/userscript.js.json,userscript.js.json,.json,16688,0.02,2025-09-06 18:57:22,/Users/steven/Documents/json/config-files,False
/Users/steven/Documents/CsV/Instagram_Ai_4ec70cde15a44036980ca9dbde3e1086.csv,Instagram_Ai_4ec70cde15a44036980ca9dbde3e1086.csv,.csv,16655,0.02,2025-01-02 01:44:50,/Users/steven/Documents/CsV,False
/Users/steven/Documents/HTML/Portfolio/BarrenLands 2.html,BarrenLands 2.html,.html,16556,0.02,2025-09-03 02:04:52,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-03_23-39-35.json,2025-04-03_23-39-35.json,.json,16504,0.02,2025-10-26 02:22:33,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-28_13-08-52.json,2025-03-28_13-08-52.json,.json,16497,0.02,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-05-04_14-09-58.json,2025-05-04_14-09-58.json,.json,16482,0.02,2025-10-26 02:22:30,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-28_23-03-32.json,2025-04-28_23-03-32.json,.json,16476,0.02,2025-10-26 02:22:32,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Portfolio/Creative Automation Portfolio Strategy 1.html,Creative Automation Portfolio Strategy 1.html,.html,16449,0.02,2025-10-08 06:33:12,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/CsV/xlsx/QUIZSHOW.xlsx,QUIZSHOW.xlsx,.xlsx,16424,0.02,2025-05-05 01:38:29,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-30_16-17-43.json,2025-04-30_16-17-43.json,.json,16412,0.02,2025-10-26 02:22:31,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-01-05_03-11-22.json,2025-01-05_03-11-22.json,.json,16406,0.02,2025-10-26 02:22:40,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-31_11-22-42.json,2025-03-31_11-22-42.json,.json,16393,0.02,2025-10-26 02:22:34,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-29_10-36-39.json,2025-03-29_10-36-39.json,.json,16393,0.02,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/Hookmark/.history/Hookmark Research_20251226014024.md,Hookmark Research_20251226014024.md,.md,16389,0.02,2025-12-26 01:40:24,/Users/steven/Documents/Hookmark/.history,False
/Users/steven/Documents/HTML/SBHTML/.DS_Store,.DS_Store,,16388,0.02,2026-01-01 08:59:21,/Users/steven/Documents/HTML/SBHTML,True
/Users/steven/Documents/json/_misnamed_rtf/2025-03-30_15-02-39.json,2025-03-30_15-02-39.json,.json,16385,0.02,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-01-30_14-12-31.json,2025-01-30_14-12-31.json,.json,16379,0.02,2025-10-26 02:22:39,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-06_02-59-01.json,2025-03-06_02-59-01.json,.json,16379,0.02,2025-10-26 02:22:37,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/SBHTML/D0P3 SB4/Stuff/primo/extra/moon+cloud.png,moon+cloud.png,.png,16290,0.02,2024-07-21 05:43:33,/Users/steven/Documents/HTML/SBHTML/D0P3 SB4/Stuff/primo/extra,False
/Users/steven/Documents/HTML/Portfolio/1-8-72d35883.html,1-8-72d35883.html,.html,16252,0.02,2025-10-08 06:11:28,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-28_13-05-03.json,2025-03-28_13-05-03.json,.json,16252,0.02,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Portfolio/LinkedIn_SEO_and_Brand_Optimization_Strategy_for_Steven_Chaplinski 2.html,LinkedIn_SEO_and_Brand_Optimization_Strategy_for_Steven_Chaplinski 2.html,.html,16244,0.02,2025-09-03 02:04:52,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-11_10-49-27.json,2025-09-11_10-49-27.json,.json,16198,0.02,2025-10-26 02:22:20,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-30_15-46-56.json,2025-04-30_15-46-56.json,.json,16162,0.02,2025-10-26 02:22:31,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-07-31_20-10-11.json,2025-07-31_20-10-11.json,.json,16143,0.02,2025-10-26 02:22:26,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Portfolio/Link Sharing and Optimization.html,Link Sharing and Optimization.html,.html,16135,0.02,2025-10-08 06:33:21,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-04-03.md,clipboard_2025-04-03.md,.md,16065,0.02,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/HTML/SBHTML/D0P3 SB4/Stuff/primo/extra/moon+cloud3.png,moon+cloud3.png,.png,16023,0.02,2024-07-21 05:43:33,/Users/steven/Documents/HTML/SBHTML/D0P3 SB4/Stuff/primo/extra,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-28_21-07-52.json,2025-03-28_21-07-52.json,.json,16011,0.02,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/CsV/xlsx/turkey day fact 1.xlsx,turkey day fact 1.xlsx,.xlsx,15856,0.02,2025-10-19 23:25:22,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/CsV/SIMILAR_IMPORTS_20251204_055538.csv,SIMILAR_IMPORTS_20251204_055538.csv,.csv,15805,0.02,2025-12-04 05:55:38,/Users/steven/Documents/CsV,False
/Users/steven/Documents/json/leonardo-ai/process_leonardo.json,process_leonardo.json,.json,15797,0.02,2025-10-19 23:25:26,/Users/steven/Documents/json/leonardo-ai,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-02-02.md,clipboard_2025-02-02.md,.md,15616,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/markD/INTELLIGENT_CONTENT_AWARENESS_SYSTEM.md,INTELLIGENT_CONTENT_AWARENESS_SYSTEM.md,.md,15559,0.01,2025-11-25 19:33:20,/Users/steven/Documents/markD,False
/Users/steven/Documents/CsV/Prompt_Library_AI_for_Instagram_15936221d8b28049bf07faeb53ff572d.csv,Prompt_Library_AI_for_Instagram_15936221d8b28049bf07faeb53ff572d.csv,.csv,15476,0.01,2025-01-02 01:44:40,/Users/steven/Documents/CsV,False
/Users/steven/Documents/CsV/Prompt_Library_AI_for_Instagram_15936221d8b28045a20bcc42b884ed8d.csv,Prompt_Library_AI_for_Instagram_15936221d8b28045a20bcc42b884ed8d.csv,.csv,15443,0.01,2025-01-02 01:44:40,/Users/steven/Documents/CsV,False
/Users/steven/Documents/json/config-files/blocks_txt.json,blocks_txt.json,.json,15432,0.01,2025-10-19 23:12:40,/Users/steven/Documents/json/config-files,False
/Users/steven/Documents/HTML/Portfolio/master_navigation.html,master_navigation.html,.html,15414,0.01,2025-10-17 02:34:54,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/HTML/SBHTML/Dragon Skellie/icon/20_small.png,20_small.png,.png,15395,0.01,2024-07-21 05:44:16,/Users/steven/Documents/HTML/SBHTML/Dragon Skellie/icon,False
/Users/steven/Documents/CsV/xlsx/layout.xlsx,layout.xlsx,.xlsx,15333,0.01,2024-01-09 01:00:04,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/json/_misnamed_rtf/2025-05-06_06-00-28.json,2025-05-06_06-00-28.json,.json,15302,0.01,2025-10-26 02:22:30,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-29_21-34-13.json,2025-04-29_21-34-13.json,.json,15251,0.01,2025-10-26 02:22:31,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/SBHTML/Dragon Skellie/icon/40_small.png,40_small.png,.png,15193,0.01,2024-07-21 05:44:20,/Users/steven/Documents/HTML/SBHTML/Dragon Skellie/icon,False
/Users/steven/Documents/markD/programming/renderer.md,renderer.md,.md,15161,0.01,2025-10-19 23:19:40,/Users/steven/Documents/markD/programming,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-05_23-39-23.json,2025-04-05_23-39-23.json,.json,15112,0.01,2025-10-26 02:22:33,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Portfolio/fix-import-openai-fed637cd.html,fix-import-openai-fed637cd.html,.html,15102,0.01,2025-10-08 06:11:21,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/HTML/DiGiTaL DiVe Prompt Layout\.html,DiGiTaL DiVe Prompt Layout\.html,.html,15083,0.01,2025-09-03 02:04:53,/Users/steven/Documents/HTML,False
/Users/steven/Documents/HTML/python-script-for-image-renaming-and-copying-6c58f096.html,python-script-for-image-renaming-and-copying-6c58f096.html,.html,15082,0.01,2025-10-08 06:11:26,/Users/steven/Documents/HTML,False
/Users/steven/Documents/json/_misnamed_rtf/2025-05-07_18-37-12.json,2025-05-07_18-37-12.json,.json,15055,0.01,2025-10-26 02:22:29,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-30_07-58-27.json,2025-04-30_07-58-27.json,.json,15049,0.01,2025-10-26 02:22:31,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-06_14-20-25.json,2025-09-06_14-20-25.json,.json,15036,0.01,2025-10-26 02:22:21,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HOME_DIRECTORY_ANALYSIS.md,HOME_DIRECTORY_ANALYSIS.md,.md,15025,0.01,2025-12-26 02:24:25,/Users/steven/Documents,False
/Users/steven/Documents/json/_misnamed_rtf/2025-02-27_23-00-16.json,2025-02-27_23-00-16.json,.json,15023,0.01,2025-10-26 02:22:38,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-02-03.md,clipboard_2025-02-03.md,.md,14964,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/HTML/Anti-Valentine's_Raccoon_Designs2 2.html,Anti-Valentine's_Raccoon_Designs2 2.html,.html,14947,0.01,2025-09-03 02:04:53,/Users/steven/Documents/HTML,False
/Users/steven/Documents/json/_misnamed_rtf/2025-06-09_07-40-02.json,2025-06-09_07-40-02.json,.json,14930,0.01,2025-10-26 02:22:26,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-10-23.md,clipboard_2025-10-23.md,.md,14913,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-05_03-26-05.json,2025-09-05_03-26-05.json,.json,14815,0.01,2025-10-26 02:22:21,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-03-31.md,clipboard_2025-03-31.md,.md,14540,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/CsV/2025_BreakDown_-_Sheet1.csv,2025_BreakDown_-_Sheet1.csv,.csv,14492,0.01,2024-07-10 19:54:41,/Users/steven/Documents/CsV,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-02-27.md,clipboard_2025-02-27.md,.md,14413,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/HTML/.DS_Store,.DS_Store,,14340,0.01,2026-01-01 11:13:31,/Users/steven/Documents/HTML,True
/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/.DS_Store,.DS_Store,,14340,0.01,2026-01-01 09:00:42,/Users/steven/Documents/Obsidian Vault/.obsidian/plugins,True
/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/local-gpt/styles.css,styles.css,.css,14339,0.01,2025-10-15 03:09:10,/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/local-gpt,False
/Users/steven/Documents/CsV/Listingsmydesignsexport.csv,Listingsmydesignsexport.csv,.csv,14283,0.01,2025-05-01 08:03:57,/Users/steven/Documents/CsV,False
/Users/steven/Documents/Hookmark/Hookmark Research copy.md,Hookmark Research copy.md,.md,14279,0.01,2025-12-26 01:40:16,/Users/steven/Documents/Hookmark,False
/Users/steven/Documents/Hookmark/.history/Hookmark Research_20251226014011.md,Hookmark Research_20251226014011.md,.md,14279,0.01,2025-12-26 01:40:11,/Users/steven/Documents/Hookmark/.history,False
/Users/steven/Documents/HTML/Updated_Narrative_Script_with_New_Section 2.html,Updated_Narrative_Script_with_New_Section 2.html,.html,14264,0.01,2025-09-03 02:04:53,/Users/steven/Documents/HTML,False
/Users/steven/Documents/HTML/Portfolio/consolidated_playbooks.html,consolidated_playbooks.html,.html,14189,0.01,2025-10-08 06:33:41,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/Epstein_s_Emails_Exposed_Secrets_Lies_the_Digital_Ghost_transcript_1.txt,Epstein_s_Emails_Exposed_Secrets_Lies_the_Digital_Ghost_transcript_1.txt,.txt,14142,0.01,2025-10-12 22:59:36,/Users/steven/Documents,False
/Users/steven/Documents/HTML/SBHTML/D0P3 SB20/Stuff/TechnoVarious-Bold.woff,TechnoVarious-Bold.woff,.woff,14068,0.01,2024-07-21 05:43:07,/Users/steven/Documents/HTML/SBHTML/D0P3 SB20/Stuff,False
/Users/steven/Documents/HTML/contact 1.html,contact 1.html,.html,14058,0.01,2025-10-14 13:32:14,/Users/steven/Documents/HTML,False
/Users/steven/Documents/json/config-files/other.json,other.json,.json,14046,0.01,2025-10-19 23:12:41,/Users/steven/Documents/json/config-files,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-12-02.md,clipboard_2025-12-02.md,.md,13959,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/HTML/DiGiTaL_DiVe_Image_Generation_Instructions 2.html,DiGiTaL_DiVe_Image_Generation_Instructions 2.html,.html,13923,0.01,2025-09-03 02:04:52,/Users/steven/Documents/HTML,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-06-06.md,clipboard_2025-06-06.md,.md,13916,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/obsidian-style-settings/styles.css,styles.css,.css,13906,0.01,2025-02-09 05:59:48,/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/obsidian-style-settings,False
/Users/steven/Documents/CsV/DELETION_PLAN_20251204_042431.csv,DELETION_PLAN_20251204_042431.csv,.csv,13880,0.01,2025-12-04 04:24:31,/Users/steven/Documents/CsV,False
/Users/steven/Documents/CsV/xlsx/1950 horror 1.xlsx,1950 horror 1.xlsx,.xlsx,13871,0.01,2025-10-19 23:25:23,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/CsV/xlsx/Glory Shorts.xlsx,Glory Shorts.xlsx,.xlsx,13809,0.01,2024-01-19 18:30:32,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/media-extended/styles.css,styles.css,.css,13805,0.01,2025-10-15 03:09:06,/Users/steven/Documents/Obsidian Vault/.obsidian/plugins/media-extended,False
/Users/steven/Documents/CsV/analyzed_images.csv,analyzed_images.csv,.csv,13785,0.01,2025-12-03 04:57:06,/Users/steven/Documents/CsV,False
/Users/steven/Documents/markD/analyze and optimize for top hot rising 1 5 seo aeo optimized keyword.md,analyze and optimize for top hot rising 1 5 seo aeo optimized keyword.md,.md,13778,0.01,2025-11-26 06:53:54,/Users/steven/Documents/markD,False
/Users/steven/Documents/json/openai-api/gpt-to-obsidian.js.json,gpt-to-obsidian.js.json,.json,13768,0.01,2025-09-09 14:50:27,/Users/steven/Documents/json/openai-api,False
/Users/steven/Documents/cursor-chats-export/20251127_004831_New_Agent_9.md,20251127_004831_New_Agent_9.md,.md,13757,0.01,2025-12-04 06:48:25,/Users/steven/Documents/cursor-chats-export,False
/Users/steven/Documents/Hookmark/Help/Implementation-Complete-Summary.md,Implementation-Complete-Summary.md,.md,13697,0.01,2025-12-26 02:16:01,/Users/steven/Documents/Hookmark/Help,False
/Users/steven/Documents/Hookmark/templates/built-in templates/presentation.odp,presentation.odp,.odp,13687,0.01,2025-12-23 12:04:16,/Users/steven/Documents/Hookmark/templates/built-in templates,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-04-09.md,clipboard_2025-04-09.md,.md,13610,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-04-07_22-07-57.json,2025-04-07_22-07-57.json,.json,13590,0.01,2025-10-26 02:22:32,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-06_23-12-12.json,2025-09-06_23-12-12.json,.json,13585,0.01,2025-10-26 02:22:21,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-01-31.md,clipboard_2025-01-31.md,.md,13536,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-10-09_02-49-19.json,2025-10-09_02-49-19.json,.json,13514,0.01,2025-10-26 02:22:18,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-10-14.md,clipboard_2025-10-14.md,.md,13494,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-05_00-00-46.json,2025-09-05_00-00-46.json,.json,13457,0.01,2025-10-26 02:22:21,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/markD/CONTEXT7_INTEGRATION_PLAN.md,CONTEXT7_INTEGRATION_PLAN.md,.md,13428,0.01,2025-11-27 01:29:16,/Users/steven/Documents/markD,False
/Users/steven/Documents/CsV/xlsx/GTrivia-Grid view.xlsx,GTrivia-Grid view.xlsx,.xlsx,13426,0.01,2024-03-28 15:01:58,/Users/steven/Documents/CsV/xlsx,False
/Users/steven/Documents/CsV/dir_file_counts.csv,dir_file_counts.csv,.csv,13425,0.01,2025-12-03 23:00:07,/Users/steven/Documents/CsV,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-05-08.md,clipboard_2025-05-08.md,.md,13414,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-06_14-30-12.json,2025-09-06_14-30-12.json,.json,13339,0.01,2025-10-26 02:22:21,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/config-files/gallery_init.json,gallery_init.json,.json,13334,0.01,2025-05-05 01:53:10,/Users/steven/Documents/json/config-files,False
/Users/steven/Documents/CsV/2025_BreakDown_-_Sheet2.csv,2025_BreakDown_-_Sheet2.csv,.csv,13333,0.01,2024-07-10 19:54:50,/Users/steven/Documents/CsV,False
/Users/steven/Documents/HTML/Portfolio/Automation_Software_Engineer_(DeepMind:Google) 2.html,Automation_Software_Engineer_(DeepMind:Google) 2.html,.html,13331,0.01,2025-09-03 02:04:52,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/json/_misnamed_rtf/2025-08-06_16-03-18.json,2025-08-06_16-03-18.json,.json,13291,0.01,2025-10-26 02:22:24,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/CsV/EtsyListingsDownload.csv,EtsyListingsDownload.csv,.csv,13290,0.01,2025-09-05 07:43:04,/Users/steven/Documents/CsV,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-09-06.md,clipboard_2025-09-06.md,.md,13215,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2025-09-10_05-02-30.json,2025-09-10_05-02-30.json,.json,13197,0.01,2025-10-26 02:22:20,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-08-03_13-27-49fb.json,2025-08-03_13-27-49fb.json,.json,13163,0.01,2025-10-26 02:22:25,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-08-11_23-10-34.json,2025-08-11_23-10-34.json,.json,13154,0.01,2025-10-26 02:22:23,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/Prompt_Layout_Title_{Randomly_Generated_Title} 2.html,Prompt_Layout_Title_{Randomly_Generated_Title} 2.html,.html,13118,0.01,2025-09-03 02:04:53,/Users/steven/Documents/HTML,False
/Users/steven/Documents/Hookmark/templates/built-in templates/mind map.mindnode/QuickLook/Preview.jpg,Preview.jpg,.jpg,13108,0.01,2025-12-23 12:04:16,/Users/steven/Documents/Hookmark/templates/built-in templates/mind map.mindnode/QuickLook,False
/Users/steven/Documents/HTML/Portfolio/linkedin-seo-and-brand-optimization-strategy-for-steven-chaplinski-43deab7f.html,linkedin-seo-and-brand-optimization-strategy-for-steven-chaplinski-43deab7f.html,.html,13088,0.01,2025-10-08 06:11:21,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/HTML/Portfolio/pro-marketing-landing.html,pro-marketing-landing.html,.html,13060,0.01,2025-09-04 13:29:33,/Users/steven/Documents/HTML/Portfolio,False
/Users/steven/Documents/json/_misnamed_rtf/2025-05-30_19-54-31.json,2025-05-30_19-54-31.json,.json,13044,0.01,2025-10-26 02:22:29,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/CsV/market_trends_merged.csv,market_trends_merged.csv,.csv,13037,0.01,2025-09-04 13:14:07,/Users/steven/Documents/CsV,False
/Users/steven/Documents/json/_misnamed_rtf/2025-01-05_02-58-49.json,2025-01-05_02-58-49.json,.json,12956,0.01,2025-10-26 02:22:40,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-10-06.md,clipboard_2025-10-06.md,.md,12950,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-05-07.md,clipboard_2025-05-07.md,.md,12861,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/HTML/Compelling-narrative 2.html,Compelling-narrative 2.html,.html,12613,0.01,2025-09-03 02:04:52,/Users/steven/Documents/HTML,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-28_18-48-17.json,2025-03-28_18-48-17.json,.json,12607,0.01,2025-10-26 02:22:35,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/_misnamed_rtf/2025-03-06_04-02-07.json,2025-03-06_04-02-07.json,.json,12594,0.01,2025-10-26 02:22:37,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/HTML/discography-test 1.html,discography-test 1.html,.html,12590,0.01,2025-04-06 02:09:23,/Users/steven/Documents/HTML,False
/Users/steven/Documents/cursor-chats-export/20251126_022850_New_Agent_36.md,20251126_022850_New_Agent_36.md,.md,12535,0.01,2025-12-04 06:48:28,/Users/steven/Documents/cursor-chats-export,False
/Users/steven/Documents/Hookmark/templates/built-in templates/search.hssearch,search.hssearch,.hssearch,12529,0.01,2025-12-23 12:04:16,/Users/steven/Documents/Hookmark/templates/built-in templates,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-10-25.md,clipboard_2025-10-25.md,.md,12526,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/PasTe-Export/paste-clipboard-export/clipboard_2025-02-07.md,clipboard_2025-02-07.md,.md,12504,0.01,2025-12-04 06:53:46,/Users/steven/Documents/PasTe-Export/paste-clipboard-export,False
/Users/steven/Documents/json/_misnamed_rtf/2024-11-12_03-52-56.json,2024-11-12_03-52-56.json,.json,12498,0.01,2025-10-26 02:22:40,/Users/steven/Documents/json/_misnamed_rtf,False
/Users/steven/Documents/json/automation-workflows/ai-analysis-report.json,ai-analysis-report.json,.json,12464,0.01,2025-10-27 15:26:19,/Users/steven/Documents/json/automation-workflows,False
/Users/steven/Documents/HTML/Image_Series_Beautiful_Mess 2.html,Image_Series_Beautiful_Mess 2.html,.html,12449,0.01,2025-09-03 02:04:53,/Users/steven/Documents/HTML,False
